Timestamp,ID,Gender,State,Parent Education Level,Household Income Level,Study Duration,Study Frequency,Learning Style,Study Resources,Past Exam Practice,Study Space,Attendance,Study Impact by extracurricular activity,Teacher Support,Progress Monitoring,Performance,Score Level
2024-06-03 19:49:07,3357,Male,Anambra,No formal education,Middle income,2-4 hours,Once a week,Hands-on practice,Videos,Sometimes,Yes,Rarely,Helps a lot,Rarely,Often,I performed as expected,> 270
2024-06-05 05:45:15,3358,Male,Ebonyi,Secondary school,Low income,More than 4 hours,Every day,Hands-on practice,Online materials,Always,No,Never,Hinders somewhat,Usually,Never,I performed as expected,200 - 270
2024-09-08 15:54:49,3359,Female,Borno,"Postgraduate(Masters,PhD)",Low income,2-4 hours,2-3 times a week,Group discussions,Videos,Often,No,Almost always,Helps somewhat,Sometimes,Always,I performed better than expected,> 270
2024-06-14 18:07:00,3360,Male,Enugu,"Postgraduate(Masters,PhD)",High income,More than 4 hours,2-3 times a week,Reading notes,Videos,Never,Yes,Almost always,Hinders a lot,Usually,Rarely,I performed worse than expected,> 270
2024-06-23 18:19:51,3361,Female,Ondo,University,Low income,2-4 hours,Every day,Reading notes,Textbooks,Rarely,No,Sometimes,Helps somewhat,Always,Often,I performed worse than expected,120 - 200
2024-05-19 04:23:51,3362,Male,Nasarawa,Primary school,High income,More than 4 hours,Only before exams,Reading notes,Online materials,Often,No,Always,Helps a lot,Sometimes,Sometimes,I performed better than expected,200 - 270
2024-01-09 15:58:17,3363,Male,Adamawa,No formal education,High income,Less than 1 hour,Every day,Watching videos,Textbooks,Always,Yes,Never,No impact,Sometimes,Often,I performed worse than expected,200 - 270
2024-04-04 01:07:01,3364,Female,Ogun,Secondary school,Low income,Less than 1 hour,Never,Reading notes,Past questions,Always,Yes,Never,Hinders somewhat,Rarely,Rarely,I performed worse than expected,> 270
2024-08-16 00:40:38,3365,Male,Sokoto,"Postgraduate(Masters,PhD)",High income,1-2 hours,Once a week,Watching videos,Online materials,Always,Yes,Never,Hinders somewhat,Rarely,Sometimes,I performed worse than expected,< 120
2024-07-08 23:18:08,3366,Male,Delta,University,Middle income,2-4 hours,4-6 times a week,Group discussions,Online materials,Rarely,No,Rarely,Helps somewhat,Never,Never,I performed worse than expected,200 - 270
2024-01-22 21:14:38,3367,Male,Kaduna,Primary school,Middle income,More than 4 hours,Once a week,Watching videos,Online materials,Never,Yes,Sometimes,Hinders a lot,Sometimes,Sometimes,I performed better than expected,> 270
2024-08-29 19:36:28,3368,Female,Ogun,"Postgraduate(Masters,PhD)",Low income,More than 4 hours,Never,Hands-on practice,Textbooks,Often,Yes,Never,Helps a lot,Usually,Rarely,I performed as expected,120 - 200
2024-02-06 03:49:24,3369,Female,Kwara,No formal education,Low income,More than 4 hours,Only before exams,Listening to lectures,Textbooks,Rarely,No,Always,Helps a lot,Sometimes,Always,I performed better than expected,200 - 270
2024-04-24 05:46:20,3370,Female,Borno,University,High income,2-4 hours,Never,Reading notes,Videos,Always,No,Almost always,Helps a lot,Rarely,Often,I performed better than expected,> 270
2024-01-19 17:06:25,3371,Female,Akwa Ibom,Primary school,Low income,More than 4 hours,4-6 times a week,Listening to lectures,Tutor,Sometimes,No,Always,Hinders a lot,Always,Often,I performed worse than expected,> 270
2024-10-03 06:20:10,3372,Male,Lagos,"Postgraduate(Masters,PhD)",High income,1-2 hours,4-6 times a week,Group discussions,Online materials,Often,Yes,Sometimes,No impact,Sometimes,Sometimes,I performed worse than expected,> 270
2024-02-18 04:21:50,3373,Female,Ondo,Primary school,High income,More than 4 hours,4-6 times a week,Reading notes,Past questions,Rarely,Yes,Rarely,Helps somewhat,Always,Never,I performed as expected,> 270
2024-05-04 13:29:26,3374,Male,Ebonyi,"Postgraduate(Masters,PhD)",High income,2-4 hours,Only before exams,Listening to lectures,Textbooks,Never,Yes,Always,No impact,Rarely,Sometimes,I performed better than expected,120 - 200
2024-01-05 14:05:23,3375,Female,Enugu,Secondary school,Middle income,Less than 1 hour,4-6 times a week,Watching videos,Past questions,Always,Yes,Sometimes,Hinders a lot,Rarely,Never,I performed as expected,120 - 200
2024-07-17 13:55:23,3376,Female,Katsina,Primary school,Middle income,Less than 1 hour,Every day,Reading notes,Online materials,Never,Yes,Sometimes,Hinders a lot,Rarely,Often,I performed as expected,> 270
2024-09-17 02:25:07,3377,Female,Oyo,University,Middle income,Less than 1 hour,Only before exams,Group discussions,Textbooks,Rarely,Yes,Almost always,Hinders a lot,Rarely,Always,I performed worse than expected,< 120
2024-04-03 00:43:19,3378,Female,Ebonyi,No formal education,Low income,1-2 hours,Once a week,Watching videos,Past questions,Rarely,Yes,Always,No impact,Never,Always,I performed better than expected,< 120
2024-05-17 05:34:01,3379,Male,Plateau,Secondary school,Low income,Less than 1 hour,2-3 times a week,Hands-on practice,Videos,Never,Yes,Never,Hinders somewhat,Sometimes,Always,I performed as expected,200 - 270
2024-06-05 08:06:58,3380,Female,Kaduna,Primary school,Low income,Less than 1 hour,Only before exams,Hands-on practice,Online materials,Always,No,Rarely,Hinders somewhat,Sometimes,Rarely,I performed worse than expected,120 - 200
2024-02-02 15:50:33,3381,Male,Oyo,Primary school,High income,Less than 1 hour,Only before exams,Hands-on practice,Past questions,Sometimes,Yes,Almost always,Hinders somewhat,Never,Rarely,I performed as expected,< 120
2024-03-25 18:39:15,3382,Male,Kwara,University,Low income,Less than 1 hour,Only before exams,Hands-on practice,Videos,Sometimes,Yes,Rarely,Helps somewhat,Rarely,Never,I performed worse than expected,> 270
2024-09-07 14:30:14,3383,Female,Adamawa,No formal education,Low income,More than 4 hours,Every day,Reading notes,Past questions,Often,No,Always,Hinders a lot,Usually,Often,I performed worse than expected,> 270
2024-03-01 20:05:03,3384,Male,Oyo,Secondary school,High income,More than 4 hours,Only before exams,Listening to lectures,Online materials,Sometimes,No,Rarely,Hinders a lot,Never,Rarely,I performed better than expected,120 - 200
2024-04-14 03:38:10,3385,Male,Jigawa,"Postgraduate(Masters,PhD)",High income,More than 4 hours,2-3 times a week,Listening to lectures,Textbooks,Often,Yes,Almost always,Hinders a lot,Always,Sometimes,I performed as expected,200 - 270
2024-02-09 04:36:31,3386,Male,Borno,"Postgraduate(Masters,PhD)",Middle income,Less than 1 hour,Once a week,Watching videos,Past questions,Rarely,Yes,Always,Hinders somewhat,Never,Rarely,I performed worse than expected,120 - 200
2024-02-09 10:07:10,3387,Female,Oyo,University,Low income,1-2 hours,Never,Group discussions,Past questions,Never,No,Almost always,No impact,Never,Often,I performed worse than expected,> 270
2024-08-23 07:08:48,3388,Female,Sokoto,Primary school,Middle income,1-2 hours,Once a week,Watching videos,Tutor,Always,No,Rarely,Helps somewhat,Rarely,Often,I performed better than expected,200 - 270
2024-09-14 20:37:40,3389,Female,Plateau,"Postgraduate(Masters,PhD)",Low income,Less than 1 hour,Once a week,Listening to lectures,Tutor,Rarely,Yes,Almost always,Helps a lot,Rarely,Rarely,I performed worse than expected,< 120
2024-07-16 13:16:07,3390,Male,Kwara,No formal education,Low income,Less than 1 hour,Once a week,Hands-on practice,Online materials,Always,No,Sometimes,No impact,Never,Always,I performed as expected,120 - 200
2024-01-02 06:12:49,3391,Female,Imo,University,Middle income,More than 4 hours,Every day,Reading notes,Online materials,Often,No,Rarely,Hinders somewhat,Sometimes,Rarely,I performed as expected,120 - 200
2024-09-01 12:35:41,3392,Male,Akwa Ibom,No formal education,High income,More than 4 hours,4-6 times a week,Reading notes,Videos,Rarely,No,Always,Hinders somewhat,Sometimes,Often,I performed as expected,< 120
2024-05-10 23:36:23,3393,Male,Oyo,Secondary school,High income,Less than 1 hour,Never,Reading notes,Tutor,Often,No,Rarely,Hinders a lot,Sometimes,Never,I performed worse than expected,120 - 200
2024-09-23 22:28:50,3394,Female,Imo,Primary school,Low income,More than 4 hours,Never,Reading notes,Past questions,Sometimes,Yes,Sometimes,Hinders a lot,Usually,Rarely,I performed as expected,< 120
2024-05-29 19:13:20,3395,Female,Osun,Primary school,High income,1-2 hours,Only before exams,Hands-on practice,Textbooks,Never,Yes,Almost always,No impact,Always,Always,I performed as expected,200 - 270
2024-10-03 22:19:28,3396,Male,Plateau,"Postgraduate(Masters,PhD)",Middle income,2-4 hours,2-3 times a week,Listening to lectures,Tutor,Never,No,Almost always,Hinders a lot,Usually,Rarely,I performed better than expected,> 270
2024-04-16 19:04:48,3397,Female,Akwa Ibom,University,Middle income,Less than 1 hour,Never,Watching videos,Online materials,Never,No,Sometimes,Hinders somewhat,Rarely,Often,I performed better than expected,< 120
2024-08-11 14:55:00,3398,Female,Plateau,Secondary school,High income,2-4 hours,4-6 times a week,Group discussions,Videos,Often,Yes,Almost always,No impact,Always,Always,I performed better than expected,200 - 270
2024-08-14 02:53:31,3399,Female,Lagos,University,High income,2-4 hours,Once a week,Group discussions,Textbooks,Often,Yes,Always,No impact,Rarely,Never,I performed worse than expected,< 120
2024-06-14 04:15:05,3400,Female,Edo,Secondary school,Low income,1-2 hours,Never,Watching videos,Textbooks,Always,Yes,Sometimes,No impact,Never,Often,I performed worse than expected,< 120
2024-06-01 18:29:52,3401,Female,Niger,Primary school,High income,1-2 hours,Only before exams,Hands-on practice,Past questions,Never,No,Sometimes,Hinders a lot,Always,Sometimes,I performed as expected,120 - 200
2024-03-18 03:51:58,3402,Female,Osun,Primary school,High income,2-4 hours,4-6 times a week,Hands-on practice,Online materials,Always,No,Never,No impact,Usually,Never,I performed better than expected,> 270
2024-05-13 19:39:43,3403,Male,Ekiti,University,High income,2-4 hours,Only before exams,Group discussions,Past questions,Always,No,Almost always,Hinders a lot,Sometimes,Sometimes,I performed as expected,< 120
2024-09-27 02:18:50,3404,Female,Borno,University,Middle income,1-2 hours,Only before exams,Watching videos,Tutor,Always,No,Rarely,Helps a lot,Sometimes,Always,I performed worse than expected,120 - 200
2024-01-26 05:32:10,3405,Female,Ekiti,"Postgraduate(Masters,PhD)",High income,More than 4 hours,Never,Listening to lectures,Textbooks,Never,Yes,Never,Helps somewhat,Sometimes,Rarely,I performed better than expected,< 120
2024-01-03 02:24:35,3406,Male,Bayelsa,Secondary school,High income,More than 4 hours,2-3 times a week,Reading notes,Online materials,Sometimes,Yes,Rarely,Hinders somewhat,Usually,Rarely,I performed worse than expected,200 - 270
2024-02-23 08:53:26,3407,Male,Niger,Secondary school,High income,More than 4 hours,Once a week,Listening to lectures,Tutor,Sometimes,Yes,Almost always,Hinders a lot,Sometimes,Never,I performed worse than expected,120 - 200
2024-02-07 13:34:55,3408,Male,Nasarawa,"Postgraduate(Masters,PhD)",Middle income,More than 4 hours,4-6 times a week,Group discussions,Online materials,Rarely,No,Rarely,No impact,Usually,Often,I performed better than expected,200 - 270
2024-05-17 16:57:21,3409,Female,Delta,No formal education,High income,2-4 hours,2-3 times a week,Group discussions,Tutor,Never,No,Never,No impact,Never,Sometimes,I performed worse than expected,< 120
2024-07-31 01:55:18,3410,Female,Abia,University,High income,More than 4 hours,Never,Hands-on practice,Tutor,Never,Yes,Sometimes,Hinders somewhat,Always,Rarely,I performed as expected,200 - 270
2024-07-13 01:10:29,3411,Male,Anambra,Primary school,Low income,Less than 1 hour,4-6 times a week,Watching videos,Textbooks,Often,No,Never,No impact,Never,Rarely,I performed as expected,> 270
2024-08-22 08:42:12,3412,Male,Rivers,No formal education,Low income,More than 4 hours,Never,Watching videos,Online materials,Often,Yes,Always,Helps somewhat,Never,Always,I performed better than expected,200 - 270
2024-08-27 06:15:51,3413,Male,Ogun,Secondary school,Low income,Less than 1 hour,Every day,Listening to lectures,Online materials,Rarely,Yes,Almost always,Helps somewhat,Sometimes,Often,I performed worse than expected,120 - 200
2024-09-07 04:17:57,3414,Female,FCT,No formal education,High income,Less than 1 hour,2-3 times a week,Watching videos,Tutor,Never,Yes,Always,Helps a lot,Always,Often,I performed as expected,120 - 200
2024-05-25 10:24:11,3415,Male,Abia,No formal education,Low income,More than 4 hours,4-6 times a week,Hands-on practice,Textbooks,Often,No,Always,Helps a lot,Never,Always,I performed better than expected,> 270
2024-02-24 04:08:15,3416,Female,Niger,University,High income,More than 4 hours,Never,Listening to lectures,Videos,Often,No,Almost always,Helps somewhat,Rarely,Rarely,I performed as expected,> 270
2024-07-10 19:09:15,3417,Male,Katsina,Primary school,High income,2-4 hours,2-3 times a week,Group discussions,Textbooks,Always,No,Always,Helps a lot,Always,Often,I performed worse than expected,200 - 270
2024-05-11 04:32:00,3418,Female,Jigawa,No formal education,Middle income,Less than 1 hour,Every day,Watching videos,Online materials,Never,No,Sometimes,Hinders somewhat,Never,Never,I performed as expected,120 - 200
2024-04-30 12:54:13,3419,Male,Rivers,Secondary school,Low income,More than 4 hours,Never,Reading notes,Videos,Never,No,Sometimes,Helps a lot,Never,Never,I performed worse than expected,120 - 200
2024-07-04 02:51:41,3420,Male,FCT,Primary school,High income,Less than 1 hour,Once a week,Group discussions,Online materials,Never,No,Almost always,Hinders a lot,Always,Often,I performed worse than expected,120 - 200
2024-08-15 08:09:52,3421,Female,Bayelsa,"Postgraduate(Masters,PhD)",High income,1-2 hours,2-3 times a week,Group discussions,Textbooks,Often,No,Sometimes,Hinders somewhat,Never,Never,I performed better than expected,200 - 270
2024-06-18 11:49:35,3422,Male,Zamfara,Secondary school,Middle income,2-4 hours,2-3 times a week,Watching videos,Past questions,Rarely,No,Never,Hinders a lot,Usually,Always,I performed better than expected,> 270
2024-06-03 07:50:05,3423,Male,Plateau,Primary school,Middle income,Less than 1 hour,Never,Group discussions,Past questions,Sometimes,No,Never,Helps somewhat,Sometimes,Rarely,I performed better than expected,200 - 270
2024-06-06 16:14:54,3424,Female,Kaduna,"Postgraduate(Masters,PhD)",Low income,More than 4 hours,Only before exams,Reading notes,Tutor,Always,No,Rarely,Helps a lot,Never,Never,I performed as expected,120 - 200
2024-07-25 15:35:59,3425,Male,Enugu,University,Middle income,Less than 1 hour,2-3 times a week,Listening to lectures,Tutor,Always,No,Almost always,Hinders a lot,Sometimes,Often,I performed as expected,< 120
2024-01-22 09:32:04,3426,Female,Imo,Primary school,High income,Less than 1 hour,Every day,Watching videos,Tutor,Rarely,Yes,Never,Helps somewhat,Rarely,Rarely,I performed worse than expected,200 - 270
2024-02-28 18:45:44,3427,Female,Kebbi,No formal education,High income,1-2 hours,2-3 times a week,Reading notes,Videos,Often,No,Rarely,No impact,Never,Often,I performed as expected,200 - 270
2024-09-04 04:03:33,3428,Male,Sokoto,No formal education,Middle income,1-2 hours,4-6 times a week,Watching videos,Past questions,Always,Yes,Sometimes,Helps somewhat,Never,Never,I performed worse than expected,< 120
2024-06-14 20:48:40,3429,Female,Oyo,No formal education,High income,Less than 1 hour,Never,Listening to lectures,Textbooks,Always,No,Almost always,No impact,Rarely,Always,I performed as expected,200 - 270
2024-09-13 10:34:27,3430,Female,Imo,Primary school,Low income,Less than 1 hour,4-6 times a week,Reading notes,Online materials,Often,No,Almost always,Helps somewhat,Usually,Sometimes,I performed as expected,200 - 270
2024-05-26 07:39:20,3431,Female,Borno,University,Low income,2-4 hours,Never,Listening to lectures,Videos,Often,Yes,Almost always,Hinders a lot,Sometimes,Rarely,I performed better than expected,120 - 200
2024-04-24 05:04:49,3432,Female,Yobe,University,Middle income,More than 4 hours,4-6 times a week,Hands-on practice,Textbooks,Rarely,Yes,Sometimes,Helps a lot,Never,Often,I performed worse than expected,< 120
2024-05-14 11:12:09,3433,Male,Jigawa,"Postgraduate(Masters,PhD)",Middle income,1-2 hours,Every day,Hands-on practice,Textbooks,Never,No,Never,No impact,Always,Never,I performed better than expected,< 120
2024-01-02 13:11:09,3434,Female,Ondo,University,Low income,2-4 hours,Every day,Listening to lectures,Online materials,Often,Yes,Never,Hinders somewhat,Sometimes,Sometimes,I performed worse than expected,120 - 200
2024-09-16 23:49:27,3435,Male,Oyo,Secondary school,Low income,2-4 hours,Every day,Listening to lectures,Videos,Always,No,Always,Hinders somewhat,Rarely,Rarely,I performed worse than expected,200 - 270
2024-08-14 02:29:18,3436,Male,Cross River,University,High income,Less than 1 hour,4-6 times a week,Watching videos,Past questions,Often,Yes,Rarely,Helps somewhat,Rarely,Often,I performed worse than expected,200 - 270
2024-01-09 12:12:01,3437,Female,Taraba,Primary school,High income,More than 4 hours,Once a week,Reading notes,Textbooks,Sometimes,No,Rarely,Hinders somewhat,Rarely,Sometimes,I performed better than expected,> 270
2024-02-10 23:21:30,3438,Male,Abia,University,High income,Less than 1 hour,Once a week,Reading notes,Online materials,Sometimes,No,Always,Hinders somewhat,Always,Rarely,I performed worse than expected,< 120
2024-06-11 13:45:53,3439,Male,Jigawa,No formal education,Middle income,2-4 hours,Never,Listening to lectures,Textbooks,Always,Yes,Rarely,Hinders somewhat,Never,Never,I performed as expected,200 - 270
2024-02-13 15:33:58,3440,Male,Ekiti,Primary school,High income,2-4 hours,Once a week,Group discussions,Videos,Often,Yes,Almost always,Helps a lot,Always,Never,I performed as expected,< 120
2024-02-01 01:38:36,3441,Male,Plateau,University,High income,More than 4 hours,4-6 times a week,Listening to lectures,Videos,Often,Yes,Almost always,No impact,Sometimes,Often,I performed better than expected,> 270
2024-06-01 00:10:24,3442,Female,Yobe,No formal education,Low income,Less than 1 hour,4-6 times a week,Hands-on practice,Online materials,Sometimes,Yes,Rarely,Helps somewhat,Rarely,Never,I performed better than expected,> 270
2024-03-25 03:58:33,3443,Male,Osun,No formal education,High income,1-2 hours,2-3 times a week,Listening to lectures,Tutor,Always,Yes,Sometimes,No impact,Sometimes,Sometimes,I performed as expected,< 120
2024-08-04 22:33:47,3444,Female,Lagos,Primary school,Middle income,1-2 hours,Every day,Group discussions,Tutor,Rarely,No,Almost always,Helps somewhat,Always,Rarely,I performed better than expected,120 - 200
2024-01-28 08:23:35,3445,Female,Lagos,"Postgraduate(Masters,PhD)",High income,Less than 1 hour,2-3 times a week,Reading notes,Textbooks,Never,No,Always,Helps somewhat,Usually,Rarely,I performed worse than expected,> 270
2024-01-12 19:44:59,3446,Female,Ebonyi,Primary school,Middle income,More than 4 hours,Every day,Watching videos,Past questions,Always,No,Sometimes,Hinders somewhat,Rarely,Always,I performed worse than expected,> 270
2024-03-16 15:24:25,3447,Male,Bayelsa,No formal education,High income,Less than 1 hour,Never,Listening to lectures,Tutor,Never,No,Rarely,No impact,Always,Always,I performed better than expected,120 - 200
2024-03-11 04:19:11,3448,Male,Imo,"Postgraduate(Masters,PhD)",Middle income,2-4 hours,4-6 times a week,Listening to lectures,Tutor,Always,Yes,Rarely,No impact,Rarely,Rarely,I performed better than expected,120 - 200
2024-03-01 22:35:05,3449,Male,Kwara,Primary school,High income,More than 4 hours,Every day,Watching videos,Videos,Sometimes,Yes,Rarely,No impact,Rarely,Never,I performed as expected,> 270
2024-03-03 19:52:34,3450,Female,Delta,"Postgraduate(Masters,PhD)",Low income,More than 4 hours,Every day,Hands-on practice,Online materials,Never,Yes,Always,Hinders a lot,Sometimes,Rarely,I performed better than expected,> 270
2024-08-03 21:42:03,3451,Male,Jigawa,No formal education,High income,2-4 hours,Only before exams,Listening to lectures,Videos,Rarely,Yes,Rarely,No impact,Sometimes,Always,I performed better than expected,120 - 200
2024-02-08 00:15:04,3452,Female,Abia,University,Middle income,1-2 hours,Every day,Listening to lectures,Past questions,Never,No,Never,Hinders a lot,Always,Always,I performed better than expected,200 - 270
2024-08-24 00:48:21,3453,Female,Taraba,Primary school,Low income,Less than 1 hour,Only before exams,Listening to lectures,Past questions,Never,No,Always,Hinders a lot,Never,Never,I performed better than expected,> 270
2024-05-18 20:41:50,3454,Male,Enugu,Primary school,Middle income,More than 4 hours,4-6 times a week,Hands-on practice,Tutor,Often,No,Rarely,Helps somewhat,Rarely,Always,I performed worse than expected,200 - 270
2024-04-24 13:36:24,3455,Male,Gombe,"Postgraduate(Masters,PhD)",High income,More than 4 hours,4-6 times a week,Reading notes,Videos,Often,No,Never,No impact,Rarely,Rarely,I performed as expected,200 - 270
2024-08-22 18:09:12,3456,Female,Zamfara,University,High income,1-2 hours,Never,Hands-on practice,Textbooks,Rarely,No,Always,Hinders a lot,Usually,Always,I performed better than expected,< 120
2024-03-24 23:56:00,3457,Female,Anambra,Primary school,High income,Less than 1 hour,Only before exams,Listening to lectures,Tutor,Never,Yes,Always,Helps somewhat,Sometimes,Never,I performed worse than expected,< 120
2024-07-18 08:36:53,3458,Male,Edo,Secondary school,High income,1-2 hours,Never,Reading notes,Past questions,Always,No,Almost always,Helps a lot,Never,Rarely,I performed better than expected,120 - 200
2024-09-23 20:00:19,3459,Female,Cross River,University,Middle income,2-4 hours,Never,Listening to lectures,Tutor,Sometimes,No,Almost always,Hinders somewhat,Sometimes,Sometimes,I performed worse than expected,200 - 270
2024-08-27 17:44:19,3460,Female,Enugu,University,Middle income,Less than 1 hour,2-3 times a week,Listening to lectures,Past questions,Never,Yes,Rarely,Helps somewhat,Rarely,Sometimes,I performed as expected,< 120
2024-01-25 01:43:30,3461,Female,Jigawa,University,Middle income,Less than 1 hour,2-3 times a week,Watching videos,Tutor,Often,No,Always,Helps somewhat,Never,Often,I performed worse than expected,< 120
2024-02-12 22:31:44,3462,Male,Bauchi,University,High income,More than 4 hours,Never,Hands-on practice,Past questions,Often,No,Almost always,Hinders somewhat,Sometimes,Sometimes,I performed as expected,200 - 270
2024-08-01 02:49:13,3463,Male,Kwara,"Postgraduate(Masters,PhD)",Low income,2-4 hours,4-6 times a week,Reading notes,Online materials,Often,No,Never,Helps somewhat,Rarely,Never,I performed as expected,200 - 270
2024-02-10 11:19:02,3464,Female,Rivers,University,Low income,1-2 hours,Every day,Listening to lectures,Tutor,Rarely,Yes,Rarely,Hinders a lot,Sometimes,Never,I performed better than expected,< 120
2024-03-17 23:03:03,3465,Male,Abia,"Postgraduate(Masters,PhD)",High income,1-2 hours,4-6 times a week,Listening to lectures,Online materials,Never,Yes,Sometimes,Hinders somewhat,Sometimes,Never,I performed better than expected,120 - 200
2024-01-05 08:41:13,3466,Female,Kwara,"Postgraduate(Masters,PhD)",High income,Less than 1 hour,Once a week,Listening to lectures,Textbooks,Never,No,Almost always,Hinders a lot,Never,Often,I performed worse than expected,> 270
2024-09-28 20:46:30,3467,Female,Abia,Primary school,Middle income,2-4 hours,2-3 times a week,Group discussions,Online materials,Never,No,Sometimes,No impact,Sometimes,Sometimes,I performed as expected,> 270
2024-04-26 08:29:29,3468,Male,Bauchi,No formal education,Middle income,Less than 1 hour,2-3 times a week,Watching videos,Videos,Always,Yes,Always,No impact,Sometimes,Often,I performed as expected,> 270
2024-08-17 09:00:29,3469,Male,Ebonyi,University,Middle income,More than 4 hours,Every day,Listening to lectures,Online materials,Always,Yes,Always,Hinders a lot,Sometimes,Rarely,I performed worse than expected,< 120
2024-10-05 18:20:50,3470,Female,Ekiti,Secondary school,High income,Less than 1 hour,2-3 times a week,Reading notes,Past questions,Always,No,Rarely,Hinders a lot,Rarely,Rarely,I performed worse than expected,< 120
2024-08-12 18:11:23,3471,Male,Benue,No formal education,Middle income,1-2 hours,Only before exams,Hands-on practice,Past questions,Sometimes,No,Almost always,No impact,Never,Often,I performed as expected,< 120
2024-09-28 04:11:16,3472,Female,Taraba,Primary school,High income,Less than 1 hour,Never,Listening to lectures,Textbooks,Never,No,Rarely,Hinders somewhat,Always,Rarely,I performed as expected,120 - 200
2024-06-13 14:14:51,3473,Female,FCT,Primary school,High income,2-4 hours,Every day,Hands-on practice,Past questions,Rarely,Yes,Almost always,Helps somewhat,Sometimes,Sometimes,I performed better than expected,200 - 270
2024-07-24 05:16:38,3474,Male,Edo,Secondary school,Low income,1-2 hours,Never,Group discussions,Online materials,Often,No,Always,Helps a lot,Rarely,Always,I performed as expected,> 270
2024-01-09 20:38:12,3475,Male,Rivers,Primary school,Low income,1-2 hours,Every day,Listening to lectures,Textbooks,Often,No,Sometimes,Hinders somewhat,Sometimes,Always,I performed as expected,> 270
2024-05-22 03:21:12,3476,Female,Jigawa,No formal education,High income,Less than 1 hour,2-3 times a week,Hands-on practice,Textbooks,Rarely,No,Never,Hinders somewhat,Never,Never,I performed worse than expected,< 120
2024-05-06 18:35:24,3477,Female,Lagos,No formal education,Low income,2-4 hours,2-3 times a week,Group discussions,Tutor,Always,Yes,Always,No impact,Never,Sometimes,I performed better than expected,200 - 270
2024-02-26 13:17:14,3478,Male,Zamfara,Secondary school,High income,More than 4 hours,4-6 times a week,Reading notes,Textbooks,Sometimes,Yes,Almost always,Hinders a lot,Never,Often,I performed better than expected,200 - 270
2024-07-05 22:20:43,3479,Female,Kogi,No formal education,High income,More than 4 hours,2-3 times a week,Listening to lectures,Videos,Often,No,Always,Helps somewhat,Usually,Often,I performed better than expected,200 - 270
2024-06-10 04:38:37,3480,Male,Imo,"Postgraduate(Masters,PhD)",Low income,Less than 1 hour,4-6 times a week,Watching videos,Videos,Often,No,Always,Hinders somewhat,Always,Rarely,I performed worse than expected,200 - 270
2024-01-15 03:05:03,3481,Female,Bayelsa,"Postgraduate(Masters,PhD)",Low income,1-2 hours,Never,Group discussions,Past questions,Rarely,Yes,Almost always,No impact,Never,Rarely,I performed as expected,200 - 270
2024-05-04 17:52:45,3482,Female,Yobe,Primary school,Middle income,2-4 hours,Once a week,Hands-on practice,Past questions,Never,Yes,Never,Helps a lot,Never,Sometimes,I performed as expected,200 - 270
2024-09-26 14:06:24,3483,Male,Rivers,Secondary school,Middle income,2-4 hours,Every day,Group discussions,Past questions,Often,Yes,Sometimes,Helps somewhat,Usually,Sometimes,I performed better than expected,< 120
2024-02-08 05:23:07,3484,Male,Kebbi,"Postgraduate(Masters,PhD)",Low income,Less than 1 hour,2-3 times a week,Hands-on practice,Tutor,Rarely,No,Always,Hinders somewhat,Always,Always,I performed as expected,120 - 200
2024-05-16 17:36:57,3485,Female,Bayelsa,Primary school,High income,1-2 hours,Only before exams,Reading notes,Online materials,Rarely,No,Almost always,Hinders a lot,Sometimes,Never,I performed worse than expected,> 270
2024-03-08 06:11:17,3486,Female,Kogi,Primary school,Low income,1-2 hours,2-3 times a week,Hands-on practice,Videos,Always,No,Sometimes,Helps a lot,Sometimes,Sometimes,I performed better than expected,< 120
2024-06-27 15:21:46,3487,Female,Ekiti,Secondary school,High income,More than 4 hours,2-3 times a week,Hands-on practice,Videos,Sometimes,No,Always,Hinders a lot,Usually,Often,I performed as expected,120 - 200
2024-05-12 07:34:13,3488,Male,Ekiti,"Postgraduate(Masters,PhD)",Low income,Less than 1 hour,Every day,Listening to lectures,Tutor,Always,Yes,Always,Hinders somewhat,Rarely,Sometimes,I performed worse than expected,200 - 270
2024-09-27 02:28:26,3489,Female,Bayelsa,Secondary school,Middle income,1-2 hours,Never,Reading notes,Online materials,Rarely,No,Always,Helps somewhat,Usually,Sometimes,I performed better than expected,> 270
2024-05-27 18:09:51,3490,Male,Bauchi,University,High income,Less than 1 hour,2-3 times a week,Group discussions,Videos,Never,No,Always,Helps somewhat,Always,Often,I performed as expected,< 120
2024-02-08 12:14:37,3491,Male,Delta,"Postgraduate(Masters,PhD)",Middle income,Less than 1 hour,Once a week,Watching videos,Past questions,Often,Yes,Always,Helps somewhat,Rarely,Often,I performed better than expected,< 120
2024-03-10 11:56:32,3492,Male,Gombe,Primary school,Middle income,Less than 1 hour,Never,Watching videos,Tutor,Never,Yes,Always,Hinders somewhat,Usually,Often,I performed worse than expected,> 270
2024-05-01 20:06:14,3493,Male,Oyo,University,Middle income,2-4 hours,Once a week,Hands-on practice,Textbooks,Never,Yes,Always,No impact,Sometimes,Often,I performed worse than expected,< 120
2024-03-05 00:58:43,3494,Female,Kebbi,No formal education,Low income,Less than 1 hour,Every day,Group discussions,Videos,Rarely,Yes,Almost always,Helps a lot,Sometimes,Never,I performed better than expected,200 - 270
